ID,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR
P490024,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.21428571428571427,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.12742491681588,17.07,2.4308000000000005,60.994000000000035
P492001,3.0,1.0,4.0,1.0,3.0,5.0,0.0,0.2857142857142857,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.1131820564015,50.190000000000005,2.7036000000000007,65.12680000000003
P492008,3.0,0.0,6.0,0.0,3.0,5.0,0.0,0.13793103448275862,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.34908690440557,51.21,5.0964000000000045,127.81600000000006
P492009,3.0,0.0,6.0,0.0,3.0,5.0,0.0,0.13793103448275862,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.34908690440557,51.21,5.0964000000000045,127.81600000000006
P492010,3.0,0.0,7.0,0.0,3.0,5.0,0.0,0.11428571428571428,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.40618111046956,51.21,6.763400000000006,153.25199999999973
P492011,3.0,0.0,5.0,0.0,3.0,5.0,0.0,0.17391304347826086,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.29199269834155,51.21,3.700000000000002,103.17000000000003
P492012,3.0,0.0,9.0,0.0,3.0,5.0,0.0,0.2962962962962963,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.75176115592794,51.21,5.260400000000005,121.63800000000003
P492013,3.0,0.0,13.0,0.0,3.0,5.0,0.0,0.3870967741935484,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.2115296135144,51.21,6.820800000000008,140.10599999999988
P492014,3.0,0.0,7.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.20554656816404,51.21,4.077400000000003,109.798
P492015,3.0,0.0,7.0,0.0,3.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.20554656816407,51.21,3.9685000000000032,109.00600000000003
P492016,3.0,0.0,8.0,0.0,3.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.26264077422806,51.21,5.744400000000005,135.2339999999999
P492017,3.0,0.0,6.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.14845236210007,51.21,2.5721000000000007,84.36000000000001
P492018,3.0,0.0,10.0,0.0,3.0,5.0,0.0,0.17391304347826086,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.60822081968644,51.21,3.975900000000003,103.39850000000001
P492019,3.0,0.0,14.0,0.0,3.0,5.0,0.0,0.2962962962962963,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.06798927727291,51.21,5.536300000000006,121.86650000000002
P492021,3.0,0.0,15.0,0.0,3.0,5.0,0.0,0.39473684210526316,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.8480091607169,35.53,9.682999999999998,171.1399999999995
P492022,3.0,0.0,5.0,0.0,3.0,5.0,0.0,0.07407407407407407,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.92959964342802,51.21,4.611600000000005,116.91800000000002
P492023,3.0,0.0,5.0,0.0,3.0,5.0,0.0,0.07407407407407407,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.92959964342805,51.21,4.502700000000005,116.12600000000003
P492024,3.0,0.0,6.0,0.0,3.0,5.0,0.0,0.06060606060606061,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.986693849492,51.21,6.278600000000006,142.35399999999981
P492025,3.0,0.0,4.0,0.0,3.0,5.0,0.0,0.09523809523809523,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.87250543736405,51.21,3.106300000000001,91.48000000000003
P492026,3.0,0.0,8.0,0.0,3.0,5.0,0.0,0.24,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.33227389495045,51.21,4.510100000000003,110.51850000000002
P492027,3.0,0.0,12.0,0.0,3.0,5.0,0.0,0.3448275862068966,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.7920423525369,51.21,6.070500000000008,128.9865
P492028,3.0,0.0,5.0,0.0,3.0,5.0,0.0,0.10714285714285714,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.29454175782462,51.21,5.001700000000005,121.53500000000003
P492029,3.0,0.0,5.0,0.0,3.0,5.0,0.0,0.10714285714285714,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.29454175782465,51.21,4.892800000000006,120.74300000000004
P492030,3.0,0.0,6.0,0.0,3.0,5.0,0.0,0.08823529411764706,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.35163596388864,51.21,6.6687000000000065,146.97099999999975
P492031,3.0,0.0,4.0,0.0,3.0,5.0,0.0,0.13636363636363635,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.23744755176065,51.21,3.496400000000002,96.09700000000004
P492032,3.0,0.0,8.0,0.0,3.0,5.0,0.0,0.2692307692307692,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.69721600934702,51.21,4.900200000000004,115.13550000000002
P492033,3.0,0.0,12.0,0.0,3.0,5.0,0.0,0.36666666666666664,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.1569844669335,51.21,6.460600000000008,133.60349999999997
P500001,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.14585234538407,34.14,1.7662,58.69780000000003
P500004,6.0,0.0,5.0,0.0,6.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.88803358493159,86.74000000000001,1.5354,68.51160000000003
P500005,7.0,0.0,9.0,0.0,7.0,12.0,0.0,0.14285714285714285,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,222.92863759276096,103.81000000000002,4.068100000000004,146.41309999999976
P500007,3.0,0.0,2.0,0.0,3.0,6.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7899233583308,43.370000000000005,0.64764,43.82080000000002
P500008,10.0,0.0,9.0,0.0,10.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.25301876063278,155.01999999999998,3.2010000000000023,132.29919999999993
P500009,6.0,0.0,9.0,0.0,6.0,10.0,0.0,0.07692307692307693,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.73210622585282,86.74000000000001,4.717000000000004,127.0076
P500010,6.0,2.0,6.0,2.0,5.0,10.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.46917114114909,92.34,-0.7432000000000003,56.819000000000024
P500011,6.0,2.0,6.0,2.0,4.0,10.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.81452013837291,92.34,-1.4767999999999997,58.18700000000002
P500012,6.0,2.0,6.0,2.0,4.0,10.0,0.0,0.16666666666666666,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.49618467010812,92.34,-0.32359999999999983,75.69300000000003
P500013,6.0,2.0,7.0,2.0,4.0,10.0,0.0,0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.87161434443695,92.34,0.19019999999999998,83.62300000000003
P500014,7.0,3.0,7.0,3.0,6.0,11.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,106.62834700774174,112.57,-1.382299999999999,62.82580000000003
P500015,6.0,2.0,10.0,2.0,5.0,10.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92893959873555,92.34,0.8171999999999997,75.28700000000005
P500016,6.0,2.0,10.0,2.0,5.0,10.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.92893959873555,92.34,0.8171999999999997,75.28700000000005
P500017,6.0,2.0,10.0,2.0,5.0,10.0,0.0,0.375,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.6106041304708,92.34,1.9703999999999997,92.79300000000005
P500018,6.0,2.0,10.0,2.0,5.0,10.0,0.0,0.375,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.6106041304708,92.34,1.9703999999999997,92.79300000000005
P500019,6.0,2.0,11.0,2.0,4.0,10.0,0.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.3313828020234,92.34,1.7506,102.09100000000005
P500020,6.0,2.0,7.0,2.0,5.0,10.0,0.0,0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.52626534721315,92.34,0.9570000000000003,80.93500000000003
P500021,6.0,2.0,15.0,2.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.06149807905115,92.34,0.9595999999999993,80.51500000000006
P500022,6.0,2.0,10.0,2.0,5.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.05566692552193,92.34,0.7103999999999997,78.35700000000006
P500024,6.0,0.0,7.0,0.0,6.0,10.0,0.0,0.25,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.30599656186754,86.74000000000001,4.048700000000003,118.90960000000004
P500025,6.0,0.0,7.0,0.0,6.0,10.0,0.0,0.28,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.67093867626414,86.74000000000001,4.357120000000004,123.64660000000003
P500026,6.0,0.0,8.0,0.0,6.0,10.0,0.0,0.18181818181818182,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,176.5819434866036,86.74000000000001,3.5145000000000026,111.78960000000002
P500027,6.0,0.0,7.0,0.0,6.0,10.0,0.0,0.3333333333333333,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.40082290505742,86.74000000000001,4.973960000000005,133.12059999999997
P500028,6.0,2.0,7.0,2.0,5.0,10.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.8341132555457,92.34,-0.3531000000000004,61.43600000000003
P500029,6.0,2.0,8.0,2.0,5.0,10.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.19905536994233,92.34,0.03699999999999998,66.05300000000003
P500030,6.0,2.0,9.0,2.0,5.0,10.0,0.0,0.45454545454545453,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.56399748433894,92.34,0.42709999999999987,70.67000000000003
P502002,6.0,0.0,8.0,0.0,6.0,10.0,0.0,0.2,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.36309076793157,86.74000000000001,5.715700000000005,144.3455999999998
P502003,6.0,0.0,9.0,0.0,6.0,10.0,0.0,0.22580645161290322,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.72803288232814,86.74000000000001,5.639500000000005,148.15759999999975
P502004,6.0,0.0,8.0,0.0,6.0,14.0,0.0,0.2,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.8332811904971,86.74000000000001,8.7657,175.1455999999997
P502005,6.0,0.0,9.0,0.0,6.0,14.0,0.0,0.22580645161290322,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.1982233048937,86.74000000000001,8.689500000000002,178.95759999999967
P502011,6.0,0.0,8.0,0.0,6.0,10.0,0.0,0.22580645161290322,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,229.54515449077738,86.74000000000001,6.308500000000007,146.61759999999975
P502013,6.0,0.0,8.0,0.0,6.0,14.0,0.0,0.22580645161290322,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,285.01534491334286,86.74000000000001,9.358499999999998,177.4175999999997
P510001,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62105580587661,0.0,2.7139000000000006,53.19900000000004
P510001,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62105580587661,0.0,2.7139000000000006,53.19900000000004
P510004,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.89117157708339,0.0,2.1515000000000004,43.821000000000026
P510006,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.09502977932434,0.0,3.0096000000000007,61.16600000000002
P510007,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.14285714285714285,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2183815543542,0.0,2.3196400000000006,60.620000000000026
P510008,4.0,2.0,3.0,2.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.12989325883377,74.6,1.0992,65.06460000000001
P510015,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59057898608958,20.23,0.6160999999999999,31.444799999999994
P510020,2.0,0.0,3.0,0.0,2.0,4.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.42865900391291,18.46,1.3983999999999999,48.21400000000001
P510021,2.0,0.0,5.0,0.0,2.0,4.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.15854323270612,18.46,2.1786000000000003,57.448000000000036
P510022,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20156854489914,0.0,1.9980399999999998,44.58400000000002
P510023,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.07821676986926,0.0,2.6880000000000015,45.13000000000001
P510025,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.771293816509676,26.02,-0.3819999999999999,30.122400000000003
P510026,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.625,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,98.06333080287536,0.0,2.5036000000000005,65.56000000000003
P510027,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.18413910231955,26.03,1.8439999999999999,58.71300000000002
P510028,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.18413910231955,26.03,1.8439999999999999,58.713000000000015
P510029,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.07142857142857142,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.54908121671617,26.03,2.1524199999999993,63.45000000000003
P510030,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.5384615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.66143631087638,0.0,7.519400000000008,118.31600000000006
P510032,2.0,0.0,20.0,0.0,2.0,4.0,0.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.68644548709543,18.46,7.758500000000009,129.16400000000007
P510034,2.0,0.0,26.0,0.0,2.0,4.0,0.0,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0297931740712,18.46,12.88909999999998,215.42399999999915
P510035,2.0,0.0,24.0,0.0,2.0,4.0,0.0,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.2957468348686,18.46,13.025099999999977,215.06599999999918
P510036,5.0,0.0,25.0,0.0,4.0,7.0,0.0,0.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.5853934938982,61.599999999999994,10.626899999999992,186.70839999999936
P510037,2.0,0.0,12.0,0.0,2.0,4.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.17982755685605,26.3,4.797200000000005,95.08050000000006
P510038,4.0,0.0,25.0,0.0,4.0,6.0,0.0,0.5952380952380952,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.93736932974224,44.760000000000005,10.505299999999993,191.3934999999993
P510039,0.0,0.0,12.0,0.0,1.0,3.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.662928138274,0.0,5.732500000000006,95.52200000000006
P510041,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.19001386501563,0.0,8.962600000000004,136.80599999999998
P510042,1.0,0.0,10.0,0.0,1.0,3.0,0.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.19436949296997,9.23,3.5553000000000026,73.81500000000005
P510043,2.0,0.0,8.0,0.0,2.0,4.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5780304936836,18.46,2.3936,66.51600000000005
P510044,2.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01987062388899,40.46,-0.5530000000000002,29.039599999999997
P510044,2.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01987062388899,40.46,-0.5530000000000002,29.039599999999997
P510045,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22563687169298,20.23,-0.25860000000000016,27.374799999999997
P510046,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92112101849355,3.24,0.10180000000000011,40.03700000000002
P510047,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92112101849355,3.24,0.10179999999999989,40.03700000000002
P510048,2.0,0.0,8.0,0.0,2.0,4.0,0.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5780304936836,18.46,2.3936,66.51600000000003
P510050,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.249781160413164,35.25,-0.37339999999999995,36.6744
P510052,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.60268573768906,0.0,5.036800000000004,102.018
P510054,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.01496154000138,17.07,1.2668,55.58450000000003
P510055,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.07142857142857142,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.37990365439799,17.07,1.57522,60.32150000000003
P510056,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1804969429276,17.07,1.4058999999999997,55.54250000000002
P510057,1.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.84263855463256,17.07,1.9623000000000002,55.3745
P510063,2.0,0.0,25.0,0.0,2.0,4.0,0.0,0.5217391304347826,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.9895119774623,18.46,12.385699999999982,205.48999999999924
P510065,1.0,0.0,12.0,0.0,1.0,3.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.9242537217632,9.23,4.335500000000003,83.04900000000006
P510066,2.0,0.0,20.0,0.0,2.0,4.0,0.0,0.7692307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.95733586644295,18.46,7.074800000000008,121.92000000000009
P510067,2.0,0.0,21.0,0.0,2.0,4.0,0.0,0.625,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.01443007250694,18.46,8.741800000000005,147.3559999999998
P510071,8.0,0.0,9.0,0.0,8.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.2503720067471,105.2,2.865000000000001,132.22759999999994
P510073,2.0,0.0,36.0,0.0,2.0,4.0,0.0,0.8181818181818182,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.52551931744114,18.46,14.000099999999971,203.03599999999915
P510074,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88962236080193,0.0,0.7228999999999999,40.73000000000001
P510074,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88962236080193,0.0,0.7228999999999999,40.73000000000001
P510075,2.0,2.0,14.0,2.0,2.0,4.0,0.0,0.5384615384615384,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.18615443150554,40.46,6.357600000000009,119.25760000000005
P510076,2.0,4.0,16.0,2.0,2.0,4.0,0.0,0.5714285714285714,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0073525499322,52.04,6.891000000000006,133.98680000000002
P510077,2.0,0.0,3.0,0.0,2.0,4.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75331992170054,18.46,0.44309999999999994,43.431000000000026
P510078,2.0,0.0,7.0,0.0,2.0,4.0,0.0,0.5384615384615384,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.21308837928699,18.46,2.0035,61.89900000000004
P510079,3.0,0.0,5.0,0.0,3.0,5.0,0.0,0.631578947368421,5.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,131.5467697051227,35.53,2.2087000000000003,83.36900000000004
P512001,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.47168431610592,0.0,1.3812,35.11000000000001
P512004,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.15854323270612,18.46,2.1770000000000005,57.42600000000003
P512007,2.0,0.0,4.0,0.0,2.0,4.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.11826203609716,18.46,0.8331999999999999,48.04800000000003
P512009,4.0,0.0,52.0,0.0,4.0,12.0,0.0,0.6097560975609756,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.8359664276271,36.92,25.523900000000058,375.4680000000015
P512010,4.0,0.0,53.0,0.0,4.0,6.0,0.0,0.5217391304347826,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.2270581934044,36.92,26.88400000000006,415.55200000000167
P512011,6.0,0.0,53.0,0.0,6.0,8.0,0.0,0.5106382978723404,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.742101785135,84.5,26.671560000000056,424.6640000000016
P512014,4.0,0.0,26.0,0.0,4.0,6.0,0.0,0.5121951219512195,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.7038380485904,36.92,11.154899999999989,189.57099999999932
P512021,2.0,0.0,11.0,0.0,2.0,4.0,0.0,0.3333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.71568709296557,18.46,5.909400000000007,111.28600000000006
